chr,start,end,width,strand,mean.meth.diff,num.CpGs,num.DMCs,DMR.pvalue,DMR.qvalue
chr5,174036211,174036286,76,*,-33.17731663,5,3,4.75E-10,1.21E-09
chr5,174158963,174159300,338,*,-38.06293776,20,18,1.56E-09,3.72E-09
chr5,174159506,174159580,75,*,-27.11915272,6,4,9.53E-08,1.82E-07
chr5,175300009,175300066,58,*,-43.98486277,7,6,1.71E-13,6.71E-13
chr5,175792688,175792759,72,*,-30.26869593,8,7,1.52E-06,2.48E-06
chr5,175792847,175792901,55,*,-42.89008648,7,6,1.48E-13,5.85E-13
chr5,176046491,176046556,66,*,-32.15208351,7,6,1.19E-08,2.55E-08
chr5,177411806,177411836,31,*,-31.81224223,6,4,1.90E-05,2.69E-05
chr5,178016740,178016825,86,*,-47.56814491,8,6,0.000104199,0.000133927
chr5,178957827,178957881,55,*,-49.59819986,6,6,4.90E-18,3.72E-17
chr5,179779410,179779533,124,*,-50.46891858,17,14,6.42E-09,1.41E-08
chr5,179780084,179780160,77,*,-50.54260302,12,11,1.11E-14,5.11E-14
chr5,179780502,179780628,127,*,-41.00370976,8,7,2.24E-14,9.93E-14
chr5,179781121,179781265,145,*,-56.356538,12,10,6.31E-08,1.23E-07
chr5,180017326,180017521,196,*,-66.38370643,21,16,0.000126643,0.000160902
chr5,180017873,180018274,402,*,-63.52656962,45,43,9.29E-09,2.01E-08
chr5,180018663,180018807,145,*,-54.42073391,13,11,2.34E-05,3.27E-05
chr5,180029968,180030017,50,*,-30.60400933,6,4,7.05E-06,1.05E-05
chr5,180076088,180076221,134,*,-61.0401593,27,26,5.02E-09,1.12E-08
chr5,180100807,180100851,45,*,-24.0827682,9,4,0.000286578,0.000347484
chr5,180486203,180486256,54,*,-26.22613896,7,5,6.90E-06,1.03E-05
chr5,180591691,180591787,97,*,-24.38246873,5,3,1.88E-13,7.31E-13
chr6,391516,391550,35,*,-60.86092882,9,9,4.26E-09,9.59E-09
chr6,392962,393125,164,*,-24.02215294,25,18,1.60E-07,2.96E-07
chr6,393509,393777,269,*,-46.15844563,14,9,2.44E-05,3.40E-05
chr6,1312849,1312917,69,*,-46.29568634,7,7,7.48E-12,2.40E-11
chr6,1313635,1313662,28,*,-38.84372177,6,5,2.90E-06,4.55E-06
chr6,1384306,1384445,140,*,-36.51366138,11,7,5.79E-08,1.14E-07
chr6,1389783,1390122,340,*,-61.14826956,44,40,3.11E-09,7.14E-09
chr6,1390240,1390274,35,*,-31.18647038,6,3,0.000863998,0.000985791
chr6,1524321,1524398,78,*,-24.93233121,9,7,3.00E-05,4.13E-05
chr6,1604988,1605032,45,*,-45.37645369,10,8,1.38E-18,1.16E-17
chr6,1611711,1611746,36,*,-88.53741497,7,6,0.000250771,0.000306211
chr6,1611848,1612028,181,*,-82.18959687,12,11,1.18E-17,8.41E-17
chr6,1614483,1614659,177,*,-45.69925039,10,8,1.02E-08,2.19E-08
chr6,1614772,1614791,20,*,-49.15234822,6,6,2.93E-06,4.60E-06
chr6,1614950,1614994,45,*,-38.48106431,13,13,2.26E-07,4.11E-07
chr6,1615299,1615340,42,*,-49.6463078,7,4,0.000355851,0.000425583
chr6,1620403,1620437,35,*,-35.52164858,12,11,6.44E-07,1.11E-06
chr6,1624529,1624721,193,*,-36.63975715,27,24,1.41E-08,3.00E-08
chr6,2841834,2841880,47,*,-32.71734255,7,4,0.000126091,0.000160242
chr6,2842068,2842249,182,*,-32.32988894,26,21,6.13E-09,1.35E-08
chr6,2903175,2903282,108,*,-59.65590143,11,10,3.69E-09,8.39E-09
chr6,3231429,3231505,77,*,-44.96313985,5,4,1.39E-13,5.51E-13
chr6,3618218,3618263,46,*,-32.63993714,5,3,0.000316725,0.00038165
chr6,3751193,3751352,160,*,-32.27019932,15,8,1.55E-06,2.53E-06
chr6,4609127,4609215,89,*,-29.51362694,6,4,1.01E-06,1.69E-06
chr6,5026831,5026995,165,*,-35.10632929,5,4,1.10E-13,4.42E-13
chr6,5084661,5084800,140,*,-47.73299321,15,15,4.02E-07,7.08E-07
chr6,5084943,5085140,198,*,-30.97189977,17,9,1.27E-11,3.97E-11
chr6,5086483,5086643,161,*,-33.6115306,16,13,1.33E-05,1.92E-05
chr6,5997095,5997166,72,*,-45.85441761,7,6,7.00E-13,2.55E-12
chr6,5999495,5999545,51,*,-20.05538185,6,4,1.00E-12,3.59E-12
chr6,6009197,6009234,38,*,-27.72130472,8,4,0.000228165,0.000280268
chr6,7727126,7727156,31,*,-73.85185185,6,5,0.000566847,0.000660693
chr6,7727336,7727463,128,*,-78.0906937,20,19,5.74E-12,1.87E-11
chr6,7727713,7727759,47,*,-86.50518656,10,10,4.60E-21,6.76E-20
chr6,10113588,10113652,65,*,-44.61425008,9,9,4.49E-12,1.48E-11
chr6,10382067,10382226,160,*,-28.86552734,19,11,6.04E-06,9.08E-06
chr6,10398484,10398575,92,*,-37.49260357,6,5,2.54E-11,7.63E-11
chr6,12749879,12749942,64,*,-63.16027491,6,5,2.53E-15,1.28E-14
chr6,12750098,12750162,65,*,-58.32963386,12,11,7.30E-20,7.74E-19
chr6,12750310,12750365,56,*,-53.6329148,13,13,4.03E-07,7.10E-07
chr6,13860244,13860299,56,*,-24.59561554,6,4,2.92E-09,6.72E-09
chr6,13925349,13925408,60,*,-27.56496642,11,5,0.000342848,0.00041112
chr6,19838318,19838426,109,*,-67.27642566,17,17,7.83E-08,1.51E-07
chr6,27101599,27101674,76,*,-88.42111592,7,3,1.93E-12,6.64E-12
chr6,27342535,27342598,64,*,-21.41697103,9,5,7.35E-15,3.48E-14
chr6,27783044,27783080,37,*,-45.47634029,5,5,3.43E-22,1.15E-20
chr6,28367862,28367938,77,*,-30.18787637,6,5,4.15E-10,1.07E-09
chr6,28757016,28757078,63,*,-38.33800972,5,4,1.85E-14,8.29E-14
chr6,28945288,28945367,80,*,-23.63697709,11,5,7.27E-05,9.53E-05
chr6,29595489,29595544,56,*,-57.99470389,5,5,1.16E-22,6.07E-21
chr6,30095097,30095199,103,*,-28.49246905,7,5,0.000174518,0.00021739
chr6,30653435,30653654,220,*,-37.1298489,11,11,2.85E-15,1.43E-14
chr6,31008849,31008905,57,*,-36.8623353,5,3,0.000109472,0.000140227
chr6,32055104,32055147,44,*,-31.76275335,10,8,1.12E-05,1.63E-05
chr6,32064921,32064973,53,*,-32.31472046,9,8,4.38E-08,8.74E-08
chr6,33160967,33161023,57,*,-33.69408599,5,4,0.000454412,0.000535317
chr6,33739421,33739506,86,*,-81.91304417,14,12,0.000115727,0.000147776
chr6,35181346,35181438,93,*,-41.18326855,8,7,2.87E-15,1.44E-14
chr6,35479908,35480037,130,*,-21.43188345,7,3,0.000819436,0.000937774
chr6,37138663,37138785,123,*,-26.57207185,7,4,1.61E-07,2.98E-07
chr6,37138961,37139035,75,*,-71.22331297,6,6,6.27E-22,1.20E-20
chr6,37139322,37139433,112,*,-84.12833546,8,8,5.02E-22,1.15E-20
chr6,39281253,39281390,138,*,-45.18832102,20,15,1.35E-06,2.22E-06
chr6,39282141,39282206,66,*,-31.32472301,6,3,8.88E-09,1.92E-08
chr6,39760806,39760891,86,*,-37.51380209,6,6,7.36E-15,3.48E-14
chr6,40554594,40554645,52,*,-34.45300129,9,7,4.02E-06,6.19E-06
chr6,41342338,41342383,46,*,-45.83567395,10,10,2.13E-08,4.41E-08
chr6,41342942,41343067,126,*,-25.25549896,8,3,0.000191957,0.000237889
chr6,41516029,41516086,58,*,-28.51581242,6,4,4.84E-18,3.68E-17
chr6,41528745,41528817,73,*,-30.76348355,7,6,2.70E-05,3.74E-05
chr6,41605929,41606053,125,*,-68.56715974,21,21,5.28E-08,1.04E-07
chr6,41606319,41606359,41,*,-43.02476103,13,10,3.06E-08,6.22E-08
chr6,41606478,41606556,79,*,-42.21180572,7,6,7.46E-14,3.07E-13
chr6,42072070,42072404,335,*,-48.74119203,40,35,6.00E-06,9.03E-06
chr6,42072509,42072555,47,*,-48.89250675,17,17,2.06E-10,5.52E-10
chr6,43242783,43242862,80,*,-55.11540171,7,7,2.97E-11,8.86E-11
chr6,43244067,43244104,38,*,-29.07708935,5,4,1.36E-05,1.96E-05
chr6,43252815,43252914,100,*,-29.28363973,8,6,6.48E-12,2.09E-11
chr6,44243950,44244011,62,*,-37.39974856,9,7,0.00020337,0.000251214
chr6,45391334,45391390,57,*,-55.49621835,10,10,1.31E-11,4.06E-11
chr6,45631124,45631242,119,*,-42.0994827,15,12,5.82E-06,8.77E-06
chr6,45631622,45631676,55,*,-35.85864788,7,7,1.40E-05,2.01E-05
chr6,46702841,46702902,62,*,-39.4618607,10,8,1.26E-12,4.46E-12
chr6,50813641,50813691,51,*,-26.98128199,6,4,0.00083989,0.00095963
chr6,52227570,52227722,153,*,-45.38870958,9,6,2.69E-06,4.25E-06
chr6,53530536,53530641,106,*,-20.54241133,8,4,3.52E-05,4.80E-05
chr6,71122676,71122736,61,*,-60.88106009,5,5,1.08E-13,4.34E-13
chr6,71123173,71123397,225,*,-40.43955706,20,17,9.23E-16,4.98E-15
chr6,71123566,71123647,82,*,-24.8035183,9,6,2.07E-05,2.91E-05
chr6,71666647,71666752,106,*,-59.33438362,11,10,4.46E-12,1.47E-11
chr6,74161406,74161567,162,*,-60.68380095,18,18,1.18E-11,3.69E-11
chr6,74161724,74161860,137,*,-37.45818745,15,12,5.84E-10,1.47E-09
chr6,74290168,74290233,66,*,-40.15907194,7,6,1.41E-08,3.00E-08
chr6,84140865,84140954,90,*,-79.62186729,9,6,2.30E-12,7.86E-12
chr6,86160246,86160330,85,*,-67.75047838,5,5,1.51E-08,3.19E-08
chr6,87861780,87861816,37,*,-66.30173196,7,7,4.84E-11,1.41E-10
chr6,88876449,88876631,183,*,-32.8278219,16,7,3.83E-07,6.76E-07
chr6,89827740,89827868,129,*,-78.44424073,18,13,3.82E-05,5.19E-05
chr6,89855714,89855768,55,*,-93.79509907,7,7,4.80E-14,2.03E-13
chr6,91004822,91004962,141,*,-73.90125185,29,29,1.18E-11,3.69E-11
chr6,91005627,91005689,63,*,-82.23528454,13,13,8.14E-14,3.33E-13
chr6,94126438,94126484,47,*,-53.49446422,5,4,7.99E-10,1.97E-09
chr6,99280907,99281089,183,*,-68.82135126,7,7,1.28E-12,4.50E-12
chr6,99281438,99281567,130,*,-78.32333261,15,15,9.54E-19,8.24E-18
chr6,100051111,100051232,122,*,-68.24660138,17,9,0.000123529,0.000157232
chr6,100051493,100051566,74,*,-42.06063333,7,5,2.09E-09,4.89E-09
chr6,100441478,100441515,38,*,-24.14991758,10,5,0.000359837,0.00042994
chr6,100897561,100897621,61,*,-37.14908838,9,9,7.24E-07,1.23E-06
chr6,100903881,100904056,176,*,-33.72293467,6,4,3.22E-07,5.73E-07
chr6,105389209,105389294,86,*,-48.73117322,17,17,1.22E-06,2.02E-06
chr6,105584371,105584678,308,*,-59.10921041,35,28,5.81E-08,1.14E-07
chr6,106429376,106429444,69,*,-30.48571445,9,7,4.20E-08,8.40E-08
chr6,107810663,107810844,182,*,-55.29622234,11,10,1.64E-09,3.89E-09
chr6,108438876,108438960,85,*,-44.68758452,9,4,2.41E-07,4.36E-07
chr6,108486500,108486535,36,*,-47.7054126,7,7,1.01E-13,4.08E-13
chr6,108490444,108490517,74,*,-51.11068409,5,5,4.38E-18,3.36E-17
chr6,109777557,109777625,69,*,-32.98476399,7,5,5.52E-14,2.31E-13
chr6,112193909,112194191,283,*,-76.42617454,31,29,5.48E-12,1.79E-11
chr6,117086639,117086677,39,*,-35.94922733,13,10,9.98E-06,1.46E-05
chr6,117086772,117086822,51,*,-45.68737834,7,6,5.55E-05,7.38E-05
chr6,118228555,118228642,88,*,-76.53892393,11,11,5.70E-09,1.26E-08
chr6,118228990,118229244,255,*,-41.65543398,22,15,0.000145015,0.000182723
chr6,118971944,118972015,72,*,-75.16540007,17,16,1.96E-18,1.60E-17
chr6,127439204,127439337,134,*,-47.75554352,9,6,5.29E-06,8.01E-06
chr6,127664276,127664352,77,*,-93.66723386,10,7,0.000144781,0.000182455
chr6,127837337,127837416,80,*,-29.78960775,6,4,6.16E-09,1.36E-08
chr6,127837502,127837674,173,*,-59.84384812,10,8,7.09E-16,3.88E-15
chr6,130687221,130687304,84,*,-56.85938967,15,13,3.19E-06,4.98E-06
chr6,132722142,132722295,154,*,-37.27197992,11,8,0.000125281,0.000159263
chr6,132722752,132722792,41,*,-44.65592578,8,6,4.95E-07,8.61E-07
chr6,133562195,133562230,36,*,-36.9110938,5,4,3.74E-05,5.08E-05
chr6,133562984,133563178,195,*,-66.67274769,19,17,1.85E-09,4.35E-09
chr6,134211134,134211187,54,*,-46.67333636,8,8,9.49E-08,1.82E-07
chr6,134497494,134497594,101,*,-34.70118232,8,6,6.12E-05,8.10E-05
chr6,137242328,137242449,122,*,-35.35844152,12,11,1.33E-09,3.19E-09
chr6,137243305,137243536,232,*,-60.46635787,24,18,5.34E-05,7.11E-05
chr6,137244256,137244457,202,*,-39.61088695,12,8,3.77E-07,6.67E-07
chr6,137244600,137244695,96,*,-41.09931522,7,7,2.54E-12,8.65E-12
chr6,137809519,137809641,123,*,-21.69542874,7,4,0.000747725,0.000859817
chr6,137818828,137818886,59,*,-48.36124498,6,4,6.59E-05,8.68E-05
chr6,138613020,138613088,69,*,-26.83192266,7,3,4.16E-06,6.39E-06
chr6,139004009,139004085,77,*,-27.43247807,5,4,7.03E-16,3.85E-15
chr6,144328404,144328483,80,*,-36.87881353,5,4,2.30E-16,1.35E-15
chr6,144329244,144329302,59,*,-38.50175412,11,10,7.69E-12,2.46E-11
chr6,144329546,144329733,188,*,-63.09102699,20,15,6.96E-05,9.14E-05
chr6,147829165,147829280,116,*,-77.58157001,17,17,5.87E-18,4.40E-17
chr6,147829647,147829691,45,*,-71.87890269,11,10,2.61E-13,1.00E-12
chr6,147830178,147830246,69,*,-78.42959108,12,6,2.60E-08,5.33E-08
chr6,150311955,150312040,86,*,-66.98978396,13,13,2.03E-16,1.20E-15
chr6,150336199,150336217,19,*,-54.67757647,5,5,1.01E-22,6.07E-21
chr6,150358936,150358995,60,*,-30.16498123,7,4,1.67E-12,5.80E-12
chr6,150463813,150463866,54,*,-76.7498033,12,12,1.34E-20,1.72E-19
chr6,150463963,150464038,76,*,-78.47976822,9,9,1.08E-21,1.88E-20
chr6,151561332,151561460,129,*,-76.70346991,13,13,6.93E-10,1.72E-09
chr6,151561662,151561707,46,*,-74.10622341,10,9,4.92E-09,1.10E-08
chr6,153451089,153451125,37,*,-40.16271085,6,4,5.90E-05,7.81E-05
chr6,153451891,153452112,222,*,-55.13971154,28,25,3.33E-07,5.92E-07
chr6,153452535,153452617,83,*,-47.61491898,14,9,2.11E-15,1.08E-14
chr6,153452734,153452769,36,*,-70.38491752,5,5,8.36E-22,1.55E-20
chr6,154831427,154831621,195,*,-41.47239179,18,11,4.04E-06,6.22E-06
chr6,154831706,154831740,35,*,-32.12091423,5,3,3.88E-11,1.14E-10
chr6,155316151,155316217,67,*,-36.84801254,7,6,1.87E-16,1.11E-15
chr6,155316324,155316381,58,*,-62.10966318,8,8,1.02E-09,2.47E-09
chr6,155316542,155316597,56,*,-88.73530775,17,15,1.14E-12,4.05E-12
chr6,155316698,155316720,23,*,-83.84635622,7,5,7.46E-05,9.76E-05
chr6,155316979,155317095,117,*,-78.10540799,15,15,6.72E-11,1.91E-10
chr6,157557562,157557899,338,*,-24.32560196,23,11,2.66E-07,4.78E-07
chr6,159589669,159589718,50,*,-47.28459207,16,15,2.84E-08,5.81E-08
chr6,159590007,159590070,64,*,-46.44782189,6,5,3.48E-06,5.40E-06
chr6,159590421,159590452,32,*,-60.430839,6,6,5.13E-11,1.49E-10
chr6,159590919,159591000,82,*,-32.38739222,8,6,3.12E-15,1.56E-14
chr6,161188274,161188330,57,*,-70.35436685,13,13,3.26E-19,3.04E-18
chr6,166073850,166073968,119,*,-36.33010467,7,5,4.58E-06,6.99E-06
chr6,166074057,166074153,97,*,-30.08169803,10,6,0.000660976,0.000764547
chr6,166074307,166074356,50,*,-61.41026704,8,7,2.92E-10,7.66E-10
chr6,166074799,166074871,73,*,-43.52742822,5,4,6.68E-11,1.90E-10
chr6,166075228,166075277,50,*,-59.90085877,16,14,1.88E-09,4.41E-09
chr6,166076329,166076604,276,*,-42.64117718,24,16,0.000657082,0.000760259
chr6,166402094,166402154,61,*,-43.78494746,7,5,4.98E-06,7.57E-06
chr6,166402578,166402639,62,*,-59.72153935,7,7,3.13E-14,1.36E-13
chr6,166418955,166419030,76,*,-32.48237047,5,4,5.98E-07,1.03E-06
chr6,166422096,166422172,77,*,-51.91734366,7,7,3.22E-13,1.22E-12
chr6,166580330,166580378,49,*,-27.8883531,6,5,6.69E-05,8.80E-05
chr6,166581617,166581772,156,*,-50.20517949,14,12,2.37E-06,3.77E-06
chr6,166581882,166581992,111,*,-30.84647388,9,7,6.80E-10,1.69E-09
chr6,166720944,166721001,58,*,-50.77218157,8,8,2.43E-09,5.65E-09
chr6,166901722,166901838,117,*,-41.74994962,6,5,1.57E-06,2.55E-06
chr6,168498478,168498530,53,*,-28.58754395,5,4,5.83E-06,8.78E-06
chr6,168502079,168502110,32,*,-27.18200343,6,3,1.46E-05,2.10E-05
chr6,168502498,168502607,110,*,-40.70480647,19,17,7.97E-06,1.18E-05
chr6,168720513,168720628,116,*,-37.0314278,12,8,1.42E-05,2.04E-05
chr6,168797233,168797277,45,*,-33.03144601,6,3,3.48E-05,4.75E-05
chr6,170346583,170346632,50,*,-28.0242557,5,4,0.000507938,0.000594835
chr6,170528382,170528437,56,*,-26.59391404,7,4,7.07E-05,9.27E-05
chr6,170533680,170533733,54,*,-35.23539559,6,3,0.000720748,0.000829852
chr6,170574761,170574834,74,*,-34.79092477,5,4,6.43E-05,8.48E-05
chr6,170605558,170605916,359,*,-50.62695843,47,32,0.0003654,0.00043617
chr6,170606356,170606437,82,*,-29.69755244,12,7,1.03E-08,2.21E-08
chr7,329623,329671,49,*,-39.23705543,10,10,9.48E-07,1.59E-06
chr7,329939,330071,133,*,-20.99166763,9,4,3.02E-05,4.16E-05
chr7,533953,534091,139,*,-26.08084291,16,9,0.00033936,0.000407177
chr7,579270,579321,52,*,-31.66041225,7,6,3.26E-06,5.08E-06
chr7,583070,583152,83,*,-44.43423644,6,5,2.54E-06,4.01E-06
chr7,948585,948724,140,*,-62.94061273,16,16,3.40E-19,3.16E-18
chr7,962673,962965,293,*,-35.61576547,12,9,3.26E-12,1.10E-11
chr7,963331,963423,93,*,-20.94879306,10,4,4.23E-11,1.24E-10
chr7,1026303,1026385,83,*,-29.07437036,7,4,0.000345735,0.000414429
chr7,1080544,1080564,21,*,-34.34782202,7,6,4.13E-05,5.58E-05
chr7,1251398,1251483,86,*,-36.39611293,6,5,1.06E-05,1.55E-05
chr7,1264291,1264322,32,*,-69.36192839,5,3,1.39E-05,1.99E-05
chr7,1269279,1269329,51,*,-27.92232775,8,4,5.59E-07,9.67E-07
chr7,1269424,1269453,30,*,-29.8960673,6,4,1.13E-08,2.43E-08
chr7,1273567,1273657,91,*,-28.1733857,7,4,7.78E-06,1.15E-05
chr7,1275067,1275141,75,*,-42.64312848,6,5,2.07E-05,2.91E-05
chr7,1275545,1275584,40,*,-28.24167634,10,3,5.73E-05,7.61E-05
chr7,1275715,1275894,180,*,-29.53877672,33,18,3.01E-07,5.37E-07
chr7,1276048,1276082,35,*,-38.57522017,7,6,5.24E-11,1.51E-10
chr7,1276226,1276627,402,*,-47.36100131,47,37,1.71E-05,2.43E-05
chr7,1280914,1280949,36,*,-31.82695662,9,7,2.34E-06,3.72E-06
chr7,1283801,1283927,127,*,-39.99313479,6,5,6.96E-16,3.81E-15
chr7,1286098,1286164,67,*,-42.75066693,7,6,0.000148294,0.000186594
chr7,1288688,1288727,40,*,-35.52094766,6,4,7.24E-17,4.55E-16
chr7,1294000,1294048,49,*,-33.51966892,10,9,1.22E-13,4.89E-13
chr7,1330774,1330854,81,*,-22.05995422,7,4,6.27E-07,1.08E-06
chr7,1370830,1370941,112,*,-20.29971781,6,3,3.77E-05,5.12E-05
chr7,1398207,1398266,60,*,-33.42930536,5,3,7.99E-07,1.35E-06
chr7,1399867,1400003,137,*,-28.5899818,9,7,9.54E-14,3.86E-13
chr7,1428844,1428901,58,*,-31.03010221,5,4,2.23E-15,1.14E-14
chr7,1708959,1709076,118,*,-26.66831273,7,3,0.000683012,0.000788132
chr7,2738853,2738926,74,*,-38.73545615,5,5,1.01E-22,6.07E-21
chr7,2774472,2774676,205,*,-21.91028206,13,3,3.03E-05,4.16E-05
chr7,4922683,4922735,53,*,-31.02793114,7,7,6.03E-06,9.07E-06
chr7,5112602,5112718,117,*,-25.87585605,12,5,6.68E-10,1.66E-09
chr7,5735022,5735159,138,*,-29.94222626,9,6,4.66E-09,1.04E-08
chr7,6566034,6566166,133,*,-40.57983152,14,12,1.71E-09,4.04E-09
chr7,6566362,6566378,17,*,-32.84897658,5,4,5.59E-05,7.43E-05
chr7,6570667,6570742,76,*,-24.81400815,8,4,2.05E-08,4.26E-08
chr7,6571066,6571192,127,*,-45.30958846,6,5,4.28E-16,2.42E-15
chr7,6576097,6576223,127,*,-43.46894591,10,7,3.88E-09,8.80E-09
chr7,6769589,6769768,180,*,-30.88981002,17,12,1.81E-08,3.78E-08
chr7,12151455,12151531,77,*,-44.37949847,11,11,1.88E-11,5.74E-11
chr7,20823330,20823418,89,*,-45.20194347,8,6,5.56E-09,1.23E-08
chr7,20824341,20824425,85,*,-39.89766943,6,3,0.000416226,0.000492936
chr7,20824689,20824728,40,*,-71.05100318,10,6,1.81E-12,6.29E-12
chr7,20826545,20826596,52,*,-54.0304895,11,10,3.61E-08,7.29E-08
chr7,21582451,21582497,47,*,-41.50384552,6,5,2.53E-07,4.56E-07
chr7,21582838,21582922,85,*,-49.37763763,12,10,1.86E-06,2.99E-06
chr7,23287394,23287526,133,*,-32.97884209,13,8,2.85E-05,3.93E-05
chr7,23509260,23509309,50,*,-53.59984828,9,9,1.65E-19,1.63E-18
chr7,23509404,23509647,244,*,-79.0750831,32,32,8.72E-09,1.89E-08
chr7,23513249,23513314,66,*,-27.63399657,5,3,1.83E-10,4.93E-10
chr7,23513590,23513707,118,*,-70.39679431,18,16,3.26E-11,9.68E-11
chr7,24323246,24323397,152,*,-33.20106488,10,7,0.000305166,0.000368458
chr7,25892027,25892171,145,*,-50.30222094,28,23,3.06E-06,4.78E-06
chr7,25892567,25892609,43,*,-46.11418282,15,14,3.59E-12,1.20E-11
chr7,26192438,26192505,68,*,-74.86686951,10,10,2.50E-21,3.92E-20
chr7,26192661,26192735,75,*,-46.85766092,13,13,1.59E-10,4.31E-10
chr7,26415859,26415911,53,*,-79.06896394,11,10,4.10E-15,2.02E-14
chr7,26416178,26416231,54,*,-50.52993559,5,4,3.86E-15,1.90E-14
chr7,26416427,26416460,34,*,-74.86513487,7,7,0.0001271,0.000161436
chr7,26416753,26416799,47,*,-77.16656952,9,9,2.95E-16,1.70E-15
chr7,26904186,26904475,290,*,-29.85810004,16,7,4.07E-07,7.17E-07
chr7,27148277,27148309,33,*,-39.34915659,7,7,3.72E-07,6.58E-07
chr7,27155310,27155373,64,*,-35.0246908,5,3,9.20E-07,1.55E-06
chr7,27182721,27182848,128,*,-67.58791045,20,20,7.81E-15,3.68E-14
chr7,27182997,27183177,181,*,-70.60708481,19,19,1.26E-14,5.78E-14
chr7,27183486,27183576,91,*,-56.30565482,15,15,6.56E-15,3.13E-14
chr7,27187161,27187336,176,*,-33.60407452,7,4,1.28E-08,2.71E-08
chr7,27187542,27187560,19,*,-45.99113186,5,5,1.58E-13,6.19E-13
chr7,27188560,27188638,79,*,-33.54490283,6,4,4.70E-05,6.31E-05
chr7,27192048,27192084,37,*,-57.49560209,6,6,1.32E-22,6.07E-21
chr7,27195696,27195743,48,*,-75.11988495,13,6,0.000650982,0.000753736
chr7,27195892,27195961,70,*,-59.8163057,9,9,9.82E-16,5.26E-15
chr7,27209522,27209651,130,*,-71.28442928,12,12,4.70E-07,8.21E-07
chr7,27213556,27213611,56,*,-73.44787842,9,9,7.68E-21,1.05E-19
chr7,27215297,27215433,137,*,-28.65577402,7,6,8.03E-12,2.56E-11
chr7,27215636,27215710,75,*,-38.70724694,10,10,7.25E-07,1.23E-06
chr7,27225007,27225088,82,*,-25.48342801,6,4,2.15E-09,5.03E-09
chr7,27227795,27227848,54,*,-50.43740117,7,7,2.33E-22,8.54E-21
chr7,27232801,27232868,68,*,-31.16144949,9,6,7.90E-09,1.72E-08
chr7,27238927,27239055,129,*,-73.04145242,9,8,2.24E-10,5.95E-10
chr7,27239367,27239416,50,*,-83.53272233,12,12,2.10E-19,2.05E-18
chr7,27239774,27239830,57,*,-74.67677357,14,12,1.99E-15,1.02E-14
chr7,27244535,27244610,76,*,-27.94523984,6,4,6.42E-07,1.10E-06
chr7,27253264,27253396,133,*,-37.76312833,5,3,0.00023209,0.000284854
chr7,27260346,27260381,36,*,-44.43466446,7,7,3.40E-18,2.67E-17
chr7,27279088,27279178,91,*,-50.08536238,14,14,9.71E-13,3.48E-12
chr7,27282886,27283103,218,*,-30.19945828,15,10,9.28E-06,1.36E-05
chr7,27284847,27284894,48,*,-38.99707042,7,7,1.67E-12,5.80E-12
chr7,27285537,27285570,34,*,-56.34935428,5,5,3.49E-13,1.31E-12
chr7,27285847,27285888,42,*,-52.73878724,7,5,4.58E-05,6.16E-05
chr7,27291202,27291315,114,*,-42.37896971,13,10,0.00010146,0.000130685
chr7,28449314,28449418,105,*,-64.98553063,21,20,6.68E-12,2.15E-11
chr7,28449666,28449918,253,*,-22.39672466,29,12,5.08E-06,7.70E-06
chr7,28995401,28995452,52,*,-21.58523424,8,4,3.77E-12,1.26E-11
chr7,29847137,29847207,71,*,-48.13415893,9,8,4.63E-16,2.61E-15
chr7,31092094,31092129,36,*,-26.34538555,6,3,5.00E-05,6.69E-05
chr7,32981901,32981978,78,*,-32.64875396,5,5,1.01E-22,6.07E-21
chr7,33944382,33944453,72,*,-59.03998538,7,6,1.68E-20,2.09E-19
chr7,33944682,33944724,43,*,-82.16943326,14,14,6.74E-20,7.21E-19
chr7,33944824,33944888,65,*,-83.09332754,10,10,2.85E-21,4.37E-20
chr7,34125620,34125704,85,*,-26.04319636,5,3,1.11E-13,4.47E-13
chr7,35293449,35293498,50,*,-23.29838254,10,4,1.37E-05,1.98E-05
chr7,36011123,36011292,170,*,-39.14830278,16,13,1.62E-05,2.31E-05
chr7,37487510,37487756,247,*,-36.19501779,18,13,2.96E-06,4.64E-06
chr7,37960374,37960574,201,*,-56.70465607,18,13,8.73E-12,2.77E-11
chr7,39393581,39393640,60,*,-54.65345937,8,8,3.06E-20,3.51E-19
chr7,42267711,42267747,37,*,-57.79304029,8,8,5.80E-11,1.67E-10
chr7,43152381,43152450,70,*,-40.59905812,8,6,2.15E-10,5.74E-10
chr7,44143934,44144057,124,*,-62.25316974,20,18,1.65E-05,2.35E-05
chr7,44185422,44185469,48,*,-61.82407169,7,5,9.44E-05,0.00012198
chr7,45961015,45961056,42,*,-57.6916,12,12,1.34E-16,8.11E-16
chr7,47878997,47879092,96,*,-30.3802063,9,5,8.93E-07,1.50E-06
chr7,48075259,48075322,64,*,-50.25104715,12,12,5.46E-19,4.91E-18
chr7,55087844,55088179,336,*,-70.88277555,18,16,1.89E-10,5.07E-10
chr7,65196550,65196648,99,*,-26.07445355,6,3,9.02E-08,1.73E-07
chr7,70596355,70596418,64,*,-24.3181148,7,3,1.38E-12,4.86E-12
chr7,71801591,71801657,67,*,-51.61882339,8,7,3.51E-14,1.51E-13
chr7,72838408,72838547,140,*,-22.00284928,7,5,6.95E-12,2.24E-11
