chr,start,end,width,strand,mean.meth.diff,num.CpGs,num.DMCs,DMR.pvalue,DMR.qvalue
chr5,2334907,2334985,79,*,37.8668359,6,6,1.04E-15,5.56E-15
chr5,2515432,2515517,86,*,25.73186324,5,3,5.56E-09,1.23E-08
chr5,2536971,2537038,68,*,38.0445634,7,7,1.37E-20,1.75E-19
chr5,2726256,2726324,69,*,27.73690126,9,5,2.43E-07,4.38E-07
chr5,2738999,2739117,119,*,-48.82141633,9,6,0.000436172,0.000515171
chr5,2741153,2741208,56,*,-41.96478534,11,5,9.87E-06,1.45E-05
chr5,2748920,2748955,36,*,-58.1789201,5,5,7.16E-12,2.30E-11
chr5,2750516,2750631,116,*,38.16952452,22,20,7.35E-14,3.02E-13
chr5,2750815,2750850,36,*,43.31658096,6,6,2.99E-15,1.50E-14
chr5,2751032,2751348,317,*,32.4964861,36,21,0.000276336,0.000335766
chr5,2751695,2751731,37,*,55.49431707,7,7,2.28E-14,1.01E-13
chr5,2751962,2752129,168,*,29.12467779,18,13,6.56E-05,8.64E-05
chr5,2752276,2752410,135,*,25.02848441,12,8,2.97E-09,6.83E-09
chr5,2752538,2752616,79,*,33.72665751,6,6,2.50E-18,2.01E-17
chr5,2755701,2755737,37,*,39.23530392,6,4,0.000134961,0.000170775
chr5,3023854,3023935,82,*,34.87122626,5,5,4.11E-11,1.21E-10
chr5,3033031,3033090,60,*,29.18451559,5,4,6.32E-12,2.04E-11
chr5,3180902,3180954,53,*,36.78686968,6,3,1.89E-17,1.30E-16
chr5,3188310,3188346,37,*,27.28642317,6,5,1.84E-20,2.26E-19
chr5,3191855,3191912,58,*,36.67517668,7,6,5.81E-09,1.28E-08
chr5,3270729,3270800,72,*,33.79776296,5,4,1.26E-14,5.77E-14
chr5,3519009,3519096,88,*,39.75444737,5,3,6.01E-11,1.72E-10
chr5,3536192,3536245,54,*,59.6938225,16,16,9.73E-18,7.02E-17
chr5,3537978,3538047,70,*,40.71440236,6,5,2.24E-21,3.55E-20
chr5,3594609,3594664,56,*,25.30477081,8,5,7.18E-05,9.41E-05
chr5,3596536,3596566,31,*,-40.27319294,5,4,0.000117134,0.00014943
chr5,3600781,3601026,246,*,22.35099039,15,4,0.000378531,0.000451051
chr5,3603051,3603143,93,*,31.60809942,13,7,1.08E-06,1.80E-06
chr5,4199892,4199969,78,*,29.87379061,6,6,2.79E-19,2.65E-18
chr5,4207613,4207713,101,*,24.72724413,6,4,7.50E-06,1.11E-05
chr5,5139911,5139946,36,*,-37.8132789,9,7,1.50E-06,2.45E-06
chr5,5887348,5887507,160,*,28.85502775,11,5,1.86E-12,6.43E-12
chr5,6348810,6348899,90,*,38.72170284,5,5,1.01E-22,6.07E-21
chr5,6350688,6350767,80,*,49.84877567,5,5,6.34E-12,2.05E-11
chr5,6410704,6410779,76,*,31.29823786,5,3,1.10E-11,3.45E-11
chr5,6448782,6448877,96,*,-50.19102828,15,12,7.99E-07,1.35E-06
chr5,6509568,6509637,70,*,41.47496379,5,5,4.95E-13,1.83E-12
chr5,6583211,6583252,42,*,-66.089634,16,16,1.70E-18,1.41E-17
chr5,6846206,6846287,82,*,40.4198192,7,6,1.90E-20,2.32E-19
chr5,7850035,7850061,27,*,-50.5764411,5,5,9.76E-11,2.72E-10
chr5,7850180,7850251,72,*,-34.25074821,7,3,3.96E-05,5.37E-05
chr5,8870542,8870620,79,*,59.23011593,7,7,2.33E-22,8.54E-21
chr5,9119054,9119141,88,*,47.77774623,7,7,1.26E-21,2.15E-20
chr5,10108325,10108412,88,*,44.10503525,6,4,2.75E-20,3.23E-19
chr5,10565220,10565297,78,*,-47.33765654,7,6,3.74E-18,2.92E-17
chr5,10973541,10973661,121,*,34.71716403,9,5,5.86E-12,1.90E-11
chr5,13579576,13579627,52,*,31.78002248,6,4,2.68E-10,7.07E-10
chr5,15928112,15928176,65,*,57.69760778,8,8,4.83E-22,1.15E-20
chr5,17217824,17218109,286,*,-49.71506613,24,17,2.39E-08,4.92E-08
chr5,20305640,20305822,183,*,48.82969901,20,18,9.89E-14,3.98E-13
chr5,21802336,21802409,74,*,56.98154998,5,4,7.27E-13,2.64E-12
chr5,23951503,23951548,46,*,52.16343078,10,10,1.30E-11,4.05E-11
chr5,26326416,26326479,64,*,47.97903536,8,7,3.12E-09,7.15E-09
chr5,32713692,32713764,73,*,-40.18302966,8,6,1.03E-06,1.71E-06
chr5,33936929,33937081,153,*,31.55732998,17,12,1.52E-07,2.82E-07
chr5,37952653,37952740,88,*,49.7355766,6,6,7.21E-19,6.35E-18
chr5,40681808,40681893,86,*,-38.15288955,18,10,5.14E-06,7.79E-06
chr5,41869598,41869680,83,*,-37.33748042,5,5,4.23E-20,4.68E-19
chr5,41870536,41870655,120,*,-31.07877379,18,11,5.42E-15,2.62E-14
chr5,42951171,42951236,66,*,-40.35736657,10,10,8.95E-13,3.22E-12
chr5,42992126,42992282,157,*,-39.1874589,13,11,3.83E-12,1.27E-11
chr5,43040503,43040581,79,*,-86.4955892,6,6,1.32E-22,6.07E-21
chr5,43397272,43397320,49,*,-57.68293487,12,8,6.07E-07,1.05E-06
chr5,45225792,45225856,65,*,67.79490958,8,8,3.08E-21,4.68E-20
chr5,50265150,50265196,47,*,-62.70523281,7,7,4.19E-22,1.15E-20
chr5,50685962,50686113,152,*,26.24055551,14,6,1.49E-05,2.14E-05
chr5,52776503,52776645,143,*,-24.33605228,16,7,7.71E-06,1.14E-05
chr5,54179557,54179685,129,*,-24.35883657,14,4,0.000681087,0.000786223
chr5,54516610,54516715,106,*,-45.52965438,9,9,2.11E-15,1.08E-14
chr5,55117572,55117644,73,*,-32.58303194,8,6,5.19E-16,2.89E-15
chr5,55117772,55117887,116,*,-36.76517382,16,14,2.12E-09,4.97E-09
chr5,59711301,59711344,44,*,78.31048295,8,8,4.83E-22,1.15E-20
chr5,60628453,60628567,115,*,-22.11932436,7,3,2.22E-13,8.58E-13
chr5,60628679,60628725,47,*,-24.05624696,17,8,6.20E-06,9.31E-06
chr5,60922095,60922237,143,*,37.15325494,11,10,6.80E-07,1.16E-06
chr5,63257011,63257096,86,*,46.17775433,8,7,4.29E-10,1.10E-09
chr5,63864723,63864800,78,*,37.69322623,5,4,2.41E-11,7.24E-11
chr5,63986354,63986682,329,*,-38.36885726,26,18,1.45E-05,2.07E-05
chr5,64398810,64398930,121,*,27.75053719,10,8,2.51E-06,3.97E-06
chr5,64399097,64399179,83,*,26.76449025,8,5,3.34E-15,1.66E-14
chr5,66462369,66462472,104,*,27.69865007,7,4,0.000389867,0.000463676
chr5,68710816,68711444,629,*,31.75133695,65,62,1.04E-06,1.72E-06
chr5,70746260,70746331,72,*,49.28539514,5,5,1.01E-22,6.07E-21
chr5,71404344,71404496,153,*,-34.67469123,16,11,6.21E-11,1.78E-10
chr5,71756723,71756779,57,*,41.62567281,7,7,3.01E-09,6.91E-09
chr5,72594126,72594193,68,*,-26.88250521,9,6,1.87E-07,3.43E-07
chr5,72594292,72594347,56,*,-50.52235491,11,11,4.86E-10,1.24E-09
chr5,72715572,72715755,184,*,-44.44593836,24,19,3.74E-08,7.54E-08
chr5,72732453,72732488,36,*,-37.19905702,5,5,3.39E-05,4.63E-05
chr5,72732727,72732775,49,*,-68.88567414,9,5,0.000113857,0.00014557
chr5,72742934,72743135,202,*,-61.8426403,37,30,5.35E-09,1.19E-08
chr5,72743615,72743647,33,*,-28.60169492,5,5,4.33E-09,9.73E-09
chr5,72743925,72744055,131,*,-54.1685574,23,18,8.73E-10,2.14E-09
chr5,72744288,72744322,35,*,-29.38297706,6,6,1.18E-09,2.85E-09
chr5,72744438,72744513,76,*,-29.35014073,6,4,3.01E-07,5.37E-07
chr5,72922752,72922813,62,*,41.76929321,5,5,3.95E-14,1.69E-13
chr5,74907515,74907741,227,*,-47.14862226,12,12,7.28E-15,3.45E-14
chr5,75576511,75576566,56,*,26.40106067,5,3,7.20E-06,1.07E-05
chr5,76115539,76115688,150,*,21.19935916,11,5,6.09E-06,9.15E-06
chr5,76249577,76249811,235,*,-44.53396684,32,24,0.000542906,0.000633877
chr5,76373409,76373623,215,*,-28.33786051,22,17,4.69E-06,7.14E-06
chr5,76476079,76476273,195,*,27.8567164,17,11,1.83E-09,4.30E-09
chr5,76476656,76476766,111,*,31.32254114,5,3,1.97E-06,3.16E-06
chr5,76934636,76934777,142,*,-32.79849562,9,7,6.00E-06,9.03E-06
chr5,76941394,76941654,261,*,-66.98036357,43,39,9.59E-07,1.60E-06
chr5,77147639,77147860,222,*,-52.16451914,17,16,1.75E-11,5.36E-11
chr5,77268507,77268575,69,*,-47.96641589,9,9,1.57E-18,1.30E-17
chr5,77806045,77806124,80,*,41.96176736,6,5,1.35E-10,3.70E-10
chr5,78985718,78985871,154,*,77.8750621,18,18,1.42E-18,1.19E-17
chr5,80256136,80256313,178,*,-55.623733,14,10,1.32E-08,2.81E-08
chr5,82768391,82768533,143,*,-32.14600965,10,3,0.000101936,0.000131228
chr5,83679604,83679718,115,*,-44.80158448,12,9,9.14E-10,2.24E-09
chr5,87956566,87956769,204,*,-66.15603739,14,13,2.16E-18,1.75E-17
chr5,87956916,87957004,89,*,-51.23342501,7,6,6.72E-17,4.24E-16
chr5,87968634,87968681,48,*,-42.59192624,11,10,1.76E-12,6.10E-12
chr5,87971581,87971646,66,*,-87.159656,9,8,1.22E-05,1.77E-05
chr5,87971749,87971822,74,*,-41.40571103,7,5,9.87E-18,7.12E-17
chr5,87981178,87981254,77,*,-34.95940418,6,5,2.02E-12,6.95E-12
chr5,88184867,88185052,186,*,-25.56293731,9,6,1.83E-08,3.83E-08
chr5,92906277,92906315,39,*,-35.37867365,8,8,5.61E-05,7.46E-05
chr5,92906471,92906508,38,*,-30.30339077,13,11,7.58E-05,9.91E-05
chr5,92914971,92915293,323,*,-37.02123458,19,15,4.15E-10,1.07E-09
chr5,92940063,92940178,116,*,-40.34799366,11,10,4.29E-11,1.26E-10
chr5,92957150,92957270,121,*,-82.09614533,24,19,7.55E-07,1.28E-06
chr5,94956370,94956474,105,*,-64.32046146,13,12,2.04E-08,4.23E-08
chr5,94957064,94957142,79,*,-47.91413852,8,8,8.32E-05,0.000108225
chr5,109220985,109221112,128,*,28.43405704,11,7,2.10E-05,2.95E-05
chr5,110559671,110559798,128,*,-43.29511865,16,10,9.89E-09,2.13E-08
chr5,110560131,110560359,229,*,-47.52346599,22,20,2.98E-14,1.29E-13
chr5,113698106,113698255,150,*,-25.04742794,16,10,0.000430161,0.000508551
chr5,114514824,114514953,130,*,-23.20929182,13,4,0.000418107,0.000494947
chr5,115152307,115152372,66,*,-31.69195104,5,4,1.19E-15,6.31E-15
chr5,115152546,115152613,68,*,-51.60372129,10,9,1.61E-08,3.38E-08
chr5,115912125,115912189,65,*,-24.36028222,6,4,2.08E-06,3.33E-06
chr5,120272543,120272575,33,*,50.61956522,5,5,1.45E-22,6.34E-21
chr5,121187723,121187787,65,*,22.50924132,7,3,6.16E-05,8.15E-05
chr5,121188014,121188074,61,*,34.10450169,6,3,8.24E-15,3.87E-14
chr5,121647680,121647811,132,*,-57.48291615,18,16,0.000218919,0.000269501
chr5,121647975,121648069,95,*,-65.01718076,7,6,6.06E-20,6.53E-19
chr5,122430797,122430846,50,*,-43.1766992,5,4,0.000203274,0.000251115
chr5,122431175,122431350,176,*,-34.46361136,11,9,5.97E-05,7.91E-05
chr5,124071067,124071102,36,*,-70.38618926,8,8,1.41E-11,4.34E-11
chr5,126366970,126366985,16,*,-38.7388535,5,5,9.25E-05,0.00011973
chr5,126626326,126626459,134,*,-30.67383954,10,6,1.76E-11,5.39E-11
chr5,127873404,127873532,129,*,-57.96798811,21,15,1.02E-07,1.94E-07
chr5,127874017,127874047,31,*,-39.07258065,5,4,5.42E-11,1.56E-10
chr5,128300802,128300922,121,*,-34.39948469,15,10,2.03E-09,4.76E-09
chr5,129239706,129239783,78,*,-27.99427068,13,8,5.48E-06,8.27E-06
chr5,129240895,129241122,228,*,-70.23185996,16,15,1.15E-07,2.17E-07
chr5,130330317,130330381,65,*,31.91741757,5,3,2.30E-05,3.22E-05
chr5,131593458,131593569,112,*,-56.96357332,12,6,1.98E-05,2.80E-05
chr5,132083026,132083100,75,*,21.88787099,9,3,8.84E-08,1.70E-07
chr5,132149598,132149748,151,*,50.76898923,12,12,2.95E-17,1.97E-16
chr5,132149926,132150162,237,*,81.63887543,22,22,3.84E-17,2.51E-16
chr5,132150595,132150670,76,*,70.19922925,11,11,5.82E-21,8.22E-20
chr5,132158796,132159003,208,*,-21.12989835,18,7,2.61E-05,3.62E-05
chr5,132161528,132161684,157,*,-34.4217392,20,11,5.69E-05,7.56E-05
chr5,132569480,132569610,131,*,37.50153937,5,5,5.04E-14,2.12E-13
chr5,132947603,132947961,359,*,21.27235884,43,15,0.000203493,0.000251343
chr5,132948568,132948601,34,*,-44.27728614,5,4,2.11E-09,4.94E-09
chr5,133240451,133240523,73,*,30.5512264,6,5,2.25E-15,1.15E-14
chr5,133449030,133449215,186,*,51.80969553,10,10,1.32E-17,9.33E-17
chr5,133450917,133451130,214,*,-24.2415427,26,9,0.000626537,0.000726726
chr5,134364313,134364638,326,*,-28.79463871,24,14,1.76E-05,2.49E-05
chr5,134370430,134370630,201,*,29.80766621,12,5,1.52E-09,3.61E-09
chr5,134374390,134374471,82,*,-33.08768509,6,6,2.01E-11,6.11E-11
chr5,134374606,134374672,67,*,-44.69201329,9,9,3.39E-06,5.27E-06
chr5,134386211,134386282,72,*,-37.52745485,9,9,1.78E-08,3.72E-08
chr5,134870871,134870900,30,*,-48.66906399,8,8,3.13E-13,1.19E-12
chr5,134871101,134871260,160,*,-43.70830329,15,12,1.92E-06,3.10E-06
chr5,135266139,135266214,76,*,-62.77600553,9,7,0.000653609,0.000756563
chr5,135382128,135382207,80,*,38.25592267,5,4,9.08E-07,1.53E-06
chr5,135527811,135527878,68,*,-61.50384414,6,6,6.47E-14,2.68E-13
chr5,135528276,135528415,140,*,-66.88864201,18,17,8.85E-13,3.19E-12
chr5,135528658,135528712,55,*,-69.71254166,8,8,1.24E-16,7.56E-16
chr5,135528804,135528978,175,*,-76.59971004,19,19,3.25E-15,1.62E-14
chr5,136834088,136834304,217,*,-48.46305255,25,24,1.65E-06,2.68E-06
chr5,136834663,136834705,43,*,-37.24681075,5,4,2.55E-14,1.12E-13
chr5,137225013,137225042,30,*,-66.16313403,6,6,2.31E-17,1.57E-16
chr5,137225425,137225457,33,*,-71.7184573,5,4,5.53E-06,8.35E-06
chr5,137610128,137610189,62,*,-34.45619785,7,5,0.000430907,0.000509359
chr5,138728649,138728705,57,*,-58.36292569,10,10,1.29E-20,1.67E-19
chr5,139927131,139927184,54,*,-73.87665914,9,9,6.56E-11,1.87E-10
chr5,140347200,140347370,171,*,-27.02575997,6,4,3.18E-11,9.45E-11
chr5,140410790,140410825,36,*,52.66174948,5,5,1.01E-22,6.07E-21
chr5,140530319,140530500,182,*,46.77885335,12,12,8.12E-19,7.12E-18
chr5,140787472,140787650,179,*,-39.28206906,13,11,4.65E-09,1.04E-08
chr5,140871230,140871364,135,*,-31.02992614,13,8,5.67E-05,7.54E-05
chr5,140871462,140871640,179,*,-37.32564628,12,5,3.82E-07,6.75E-07
chr5,140871986,140872182,197,*,-31.1518102,19,13,6.81E-06,1.02E-05
chr5,140888632,140888711,80,*,-60.45744891,6,6,1.32E-22,6.07E-21
chr5,140892915,140893002,88,*,-46.52385222,5,5,1.93E-22,8.01E-21
chr5,141046078,141046153,76,*,32.91556038,6,4,2.39E-05,3.33E-05
chr5,141082500,141082581,82,*,32.68135307,6,3,8.34E-16,4.52E-15
chr5,141082726,141082816,91,*,30.92285283,5,3,7.12E-15,3.38E-14
chr5,141191413,141191453,41,*,-31.96434981,8,6,0.000128447,0.000163045
chr5,141263049,141263111,63,*,-42.91647724,7,5,1.22E-15,6.43E-15
chr5,141566556,141566605,50,*,-29.72902157,6,3,2.55E-11,7.66E-11
chr5,142782498,142782751,254,*,-37.59605054,35,27,3.07E-09,7.04E-09
chr5,142783728,142783781,54,*,-41.4087138,11,9,6.35E-14,2.63E-13
chr5,143421206,143421277,72,*,44.30080449,5,4,8.69E-20,9.06E-19
chr5,145718390,145718448,59,*,-28.14620651,6,4,6.27E-08,1.23E-07
chr5,146888727,146888815,89,*,-23.14035027,6,3,7.30E-08,1.42E-07
chr5,146889078,146889128,51,*,-31.82721228,7,4,5.47E-05,7.29E-05
chr5,148651089,148651162,74,*,-74.61715482,6,6,3.43E-12,1.15E-11
chr5,149569780,149569857,78,*,-28.0252221,10,6,1.65E-08,3.47E-08
chr5,149681965,149682013,49,*,-50.74947636,9,9,1.40E-06,2.29E-06
chr5,149682497,149682601,105,*,-45.5490348,12,10,6.72E-06,1.00E-05
chr5,149999262,149999330,69,*,-32.37280769,6,5,1.84E-07,3.39E-07
chr5,150885329,150885398,70,*,29.66649101,5,4,8.09E-14,3.31E-13
chr5,153855227,153855316,90,*,-34.43232753,17,14,6.35E-05,8.37E-05
chr5,153859653,153859701,49,*,-44.73474302,8,8,3.34E-08,6.77E-08
chr5,153990504,153990560,57,*,32.9994902,8,4,2.89E-13,1.10E-12
chr5,158523670,158523726,57,*,32.65035147,6,4,6.10E-06,9.17E-06
chr5,158526168,158526256,89,*,-32.16788013,21,15,4.94E-05,6.61E-05
chr5,158527461,158527508,48,*,-37.95219557,7,5,1.74E-06,2.82E-06
chr5,159399217,159399440,224,*,-36.98280571,30,23,2.17E-10,5.78E-10
chr5,159399628,159399732,105,*,-35.34353209,12,11,8.04E-10,1.98E-09
chr5,167956266,167956337,72,*,-61.50659525,11,11,6.48E-21,8.99E-20
chr5,167956423,167956478,56,*,-60.28609837,5,5,1.01E-22,6.07E-21
chr5,167956817,167956884,68,*,-41.74700197,11,10,1.61E-17,1.12E-16
chr5,169533516,169533534,19,*,25.05413803,5,3,8.95E-05,0.000116048
chr5,170171204,170171278,75,*,22.04660213,7,3,6.90E-05,9.06E-05
chr5,170735634,170735700,67,*,-38.18373604,13,13,5.96E-07,1.03E-06
chr5,170736447,170736490,44,*,-33.87820161,9,8,2.79E-09,6.43E-09
chr5,170736867,170736948,82,*,-23.82883753,11,3,1.08E-07,2.05E-07
chr5,170737147,170737187,41,*,-40.64255745,7,7,5.63E-11,1.62E-10
chr5,170738411,170738440,30,*,-53.93248234,5,5,6.78E-11,1.93E-10
chr5,170883624,170883790,167,*,27.30344586,11,6,1.83E-05,2.60E-05
chr5,172659626,172659777,152,*,-55.58773876,14,12,2.04E-13,7.92E-13
chr5,172660882,172660936,55,*,-24.85480187,11,9,3.63E-07,6.42E-07
chr5,172661848,172661896,49,*,-62.57623366,11,11,3.35E-12,1.12E-11
chr5,172671498,172671554,57,*,-22.87620945,8,5,1.62E-05,2.31E-05
chr5,172717706,172717795,90,*,-35.08531167,5,5,1.03E-09,2.49E-09
chr5,172757004,172757075,72,*,39.9000844,8,8,1.59E-13,6.23E-13
chr5,172982383,172982463,81,*,37.82691577,9,8,8.47E-12,2.70E-11
chr5,174036211,174036286,76,*,-33.17731663,5,3,4.75E-10,1.21E-09
chr5,174158963,174159300,338,*,-38.06293776,20,18,1.56E-09,3.72E-09
chr5,174159506,174159580,75,*,-27.11915272,6,4,9.53E-08,1.82E-07
chr5,175177667,175177738,72,*,27.1971456,5,3,1.79E-09,4.23E-09
chr5,175200323,175200399,77,*,25.59112641,8,5,0.000305729,0.000369056
chr5,175300009,175300066,58,*,-43.98486277,7,6,1.71E-13,6.71E-13
chr5,175792688,175792759,72,*,-30.26869593,8,7,1.52E-06,2.48E-06
chr5,175792847,175792901,55,*,-42.89008648,7,6,1.48E-13,5.85E-13
chr5,176046491,176046556,66,*,-32.15208351,7,6,1.19E-08,2.55E-08
chr5,176173371,176173421,51,*,25.28384554,8,5,3.73E-09,8.48E-09
chr5,176304762,176304819,58,*,35.38664748,5,4,8.28E-05,0.000107719
chr5,176829449,176829599,151,*,35.67863449,16,16,6.28E-17,3.98E-16
chr5,176830299,176830390,92,*,21.11078577,14,5,9.30E-07,1.56E-06
chr5,177411806,177411836,31,*,-31.81224223,6,4,1.90E-05,2.69E-05
chr5,177783699,177783779,81,*,24.21076065,5,3,1.98E-05,2.80E-05
chr5,177853479,177853529,51,*,59.18728431,8,8,8.21E-13,2.97E-12
chr5,178016740,178016825,86,*,-47.56814491,8,6,0.000104199,0.000133927
chr5,178323263,178323493,231,*,24.80017922,20,6,3.27E-05,4.48E-05
chr5,178368063,178368268,206,*,39.4867488,14,9,0.000246984,0.000301859
chr5,178487296,178487354,59,*,24.29662874,12,6,4.98E-12,1.63E-11
chr5,178487575,178487684,110,*,25.18447915,13,7,3.29E-09,7.52E-09
chr5,178548290,178548345,56,*,42.03978955,15,13,1.15E-11,3.61E-11
chr5,178618388,178618416,29,*,29.22272858,5,3,2.87E-05,3.96E-05
chr5,178957827,178957881,55,*,-49.59819986,6,6,4.90E-18,3.72E-17
chr5,178986884,178986966,83,*,25.31493491,8,3,6.34E-10,1.58E-09
chr5,179104813,179104844,32,*,38.40967185,5,4,6.59E-19,5.82E-18
chr5,179106226,179106284,59,*,40.26615535,6,6,1.32E-22,6.07E-21
chr5,179779410,179779533,124,*,-50.46891858,17,14,6.42E-09,1.41E-08
chr5,179780084,179780160,77,*,-50.54260302,12,11,1.11E-14,5.11E-14
chr5,179780502,179780628,127,*,-41.00370976,8,7,2.24E-14,9.93E-14
chr5,179781121,179781265,145,*,-56.356538,12,10,6.31E-08,1.23E-07
chr5,180017326,180017521,196,*,-66.38370643,21,16,0.000126643,0.000160902
chr5,180017873,180018274,402,*,-63.52656962,45,43,9.29E-09,2.01E-08
chr5,180018663,180018807,145,*,-54.42073391,13,11,2.34E-05,3.27E-05
chr5,180029968,180030017,50,*,-30.60400933,6,4,7.05E-06,1.05E-05
chr5,180076088,180076221,134,*,-61.0401593,27,26,5.02E-09,1.12E-08
chr5,180100807,180100851,45,*,-24.0827682,9,4,0.000286578,0.000347484
chr5,180486203,180486256,54,*,-26.22613896,7,5,6.90E-06,1.03E-05
chr5,180591691,180591787,97,*,-24.38246873,5,3,1.88E-13,7.31E-13
chr6,391516,391550,35,*,-60.86092882,9,9,4.26E-09,9.59E-09
chr6,392962,393125,164,*,-24.02215294,25,18,1.60E-07,2.96E-07
chr6,393509,393777,269,*,-46.15844563,14,9,2.44E-05,3.40E-05
chr6,401451,401492,42,*,38.29423976,5,5,5.04E-08,9.99E-08
chr6,1283140,1283286,147,*,55.95118397,8,8,5.01E-22,1.15E-20
chr6,1312849,1312917,69,*,-46.29568634,7,7,7.48E-12,2.40E-11
chr6,1313635,1313662,28,*,-38.84372177,6,5,2.90E-06,4.55E-06
chr6,1383788,1383838,51,*,32.18325771,6,3,2.76E-08,5.63E-08
chr6,1384306,1384445,140,*,-36.51366138,11,7,5.79E-08,1.14E-07
chr6,1389783,1390122,340,*,-61.14826956,44,40,3.11E-09,7.14E-09
chr6,1390240,1390274,35,*,-31.18647038,6,3,0.000863998,0.000985791
chr6,1393779,1393859,81,*,29.53753112,12,6,3.48E-12,1.16E-11
chr6,1524321,1524398,78,*,-24.93233121,9,7,3.00E-05,4.13E-05
chr6,1604988,1605032,45,*,-45.37645369,10,8,1.38E-18,1.16E-17
chr6,1611711,1611746,36,*,-88.53741497,7,6,0.000250771,0.000306211
chr6,1611848,1612028,181,*,-82.18959687,12,11,1.18E-17,8.41E-17
chr6,1614483,1614659,177,*,-45.69925039,10,8,1.02E-08,2.19E-08
chr6,1614772,1614791,20,*,-49.15234822,6,6,2.93E-06,4.60E-06
chr6,1614950,1614994,45,*,-38.48106431,13,13,2.26E-07,4.11E-07
chr6,1615299,1615340,42,*,-49.6463078,7,4,0.000355851,0.000425583
chr6,1620403,1620437,35,*,-35.52164858,12,11,6.44E-07,1.11E-06
chr6,1624529,1624721,193,*,-36.63975715,27,24,1.41E-08,3.00E-08
chr6,2841834,2841880,47,*,-32.71734255,7,4,0.000126091,0.000160242
chr6,2842068,2842249,182,*,-32.32988894,26,21,6.13E-09,1.35E-08
chr6,2903175,2903282,108,*,-59.65590143,11,10,3.69E-09,8.39E-09
chr6,3231429,3231505,77,*,-44.96313985,5,4,1.39E-13,5.51E-13
chr6,3618218,3618263,46,*,-32.63993714,5,3,0.000316725,0.00038165
chr6,3751193,3751352,160,*,-32.27019932,15,8,1.55E-06,2.53E-06
chr6,4482964,4483013,50,*,37.00352618,5,5,4.79E-12,1.57E-11
chr6,4609127,4609215,89,*,-29.51362694,6,4,1.01E-06,1.69E-06
chr6,4725819,4725864,46,*,31.15326897,12,7,2.17E-05,3.04E-05
chr6,5026831,5026995,165,*,-35.10632929,5,4,1.10E-13,4.42E-13
chr6,5084661,5084800,140,*,-47.73299321,15,15,4.02E-07,7.08E-07
chr6,5084943,5085140,198,*,-30.97189977,17,9,1.27E-11,3.97E-11
chr6,5086483,5086643,161,*,-33.6115306,16,13,1.33E-05,1.92E-05
chr6,5995337,5995403,67,*,39.85033055,8,7,6.26E-19,5.55E-18
chr6,5997095,5997166,72,*,-45.85441761,7,6,7.00E-13,2.55E-12
chr6,5999495,5999545,51,*,-20.05538185,6,4,1.00E-12,3.59E-12
chr6,6009197,6009234,38,*,-27.72130472,8,4,0.000228165,0.000280268
chr6,6534753,6534840,88,*,34.38912245,6,5,1.19E-15,6.31E-15
chr6,6546617,6546736,120,*,23.93142476,13,7,1.98E-07,3.62E-07
chr6,6606923,6606974,52,*,46.47089705,7,7,9.08E-20,9.41E-19
chr6,7051611,7051766,156,*,38.71536199,20,19,9.74E-05,0.000125755
chr6,7052717,7052746,30,*,28.67494824,6,5,2.44E-06,3.87E-06
chr6,7544336,7544391,56,*,34.12866645,6,6,2.05E-20,2.48E-19
chr6,7727126,7727156,31,*,-73.85185185,6,5,0.000566847,0.000660693
chr6,7727336,7727463,128,*,-78.0906937,20,19,5.74E-12,1.87E-11
chr6,7727713,7727759,47,*,-86.50518656,10,10,4.60E-21,6.76E-20
chr6,7986749,7986827,79,*,57.07589172,8,8,1.79E-18,1.47E-17
chr6,8282731,8282862,132,*,40.41454442,15,15,1.28E-11,3.97E-11
chr6,9025612,9025694,83,*,41.44734828,7,6,2.99E-20,3.46E-19
chr6,10113588,10113652,65,*,-44.61425008,9,9,4.49E-12,1.48E-11
chr6,10382067,10382226,160,*,-28.86552734,19,11,6.04E-06,9.08E-06
chr6,10398484,10398575,92,*,-37.49260357,6,5,2.54E-11,7.63E-11
chr6,10416520,10416580,61,*,59.18762998,5,5,1.01E-22,6.07E-21
chr6,10417529,10417612,84,*,48.89104395,6,6,1.57E-19,1.56E-18
chr6,10617529,10617573,45,*,75.0211262,8,8,5.20E-15,2.52E-14
chr6,12288712,12288758,47,*,47.77749287,6,6,1.83E-17,1.25E-16
chr6,12749879,12749942,64,*,-63.16027491,6,5,2.53E-15,1.28E-14
chr6,12750098,12750162,65,*,-58.32963386,12,11,7.30E-20,7.74E-19
chr6,12750310,12750365,56,*,-53.6329148,13,13,4.03E-07,7.10E-07
chr6,13860244,13860299,56,*,-24.59561554,6,4,2.92E-09,6.72E-09
chr6,13925349,13925408,60,*,-27.56496642,11,5,0.000342848,0.00041112
chr6,14844822,14844844,23,*,24.15923759,5,3,9.03E-09,1.95E-08
chr6,16217143,16217173,31,*,53.75949367,5,5,1.77E-17,1.22E-16
chr6,16239704,16239847,144,*,35.4211975,5,4,7.59E-16,4.14E-15
chr6,19838318,19838426,109,*,-67.27642566,17,17,7.83E-08,1.51E-07
chr6,21666389,21666474,86,*,36.05468718,5,4,1.64E-17,1.13E-16
chr6,23229469,23229538,70,*,66.28647163,6,6,1.32E-22,6.07E-21
chr6,24357753,24357823,71,*,25.10011197,7,4,2.03E-05,2.85E-05
