chr,start,end,width,strand,mean.meth.diff,num.CpGs,num.DMCs,DMR.pvalue,DMR.qvalue
chr5,1111084,1111214,131,*,32.46740821,9,7,1.08E-14,5.01E-14
chr5,1196183,1196232,50,*,32.61497068,13,9,9.83E-07,1.64E-06
chr5,1218505,1218590,86,*,37.25166553,5,5,2.92E-10,7.67E-10
chr5,1229701,1229760,60,*,32.169311,7,3,4.48E-17,2.90E-16
chr5,1672565,1672622,58,*,40.65751016,6,4,4.01E-12,1.33E-11
chr5,1729796,1729979,184,*,29.90477472,12,9,6.08E-11,1.74E-10
chr5,1746966,1747020,55,*,33.46055639,9,8,1.91E-13,7.42E-13
chr5,1882773,1882871,99,*,25.61171391,14,4,0.000735799,0.000846463
chr5,2112094,2112205,112,*,45.08373476,20,20,1.04E-11,3.29E-11
chr5,2137074,2137138,65,*,33.29047696,5,4,1.01E-06,1.69E-06
chr5,2176090,2176158,69,*,24.50541264,8,3,8.44E-06,1.25E-05
chr5,2334907,2334985,79,*,37.8668359,6,6,1.04E-15,5.56E-15
chr5,2515432,2515517,86,*,25.73186324,5,3,5.56E-09,1.23E-08
chr5,2536971,2537038,68,*,38.0445634,7,7,1.37E-20,1.75E-19
chr5,2726256,2726324,69,*,27.73690126,9,5,2.43E-07,4.38E-07
chr5,2750516,2750631,116,*,38.16952452,22,20,7.35E-14,3.02E-13
chr5,2750815,2750850,36,*,43.31658096,6,6,2.99E-15,1.50E-14
chr5,2751032,2751348,317,*,32.4964861,36,21,0.000276336,0.000335766
chr5,2751695,2751731,37,*,55.49431707,7,7,2.28E-14,1.01E-13
chr5,2751962,2752129,168,*,29.12467779,18,13,6.56E-05,8.64E-05
chr5,2752276,2752410,135,*,25.02848441,12,8,2.97E-09,6.83E-09
chr5,2752538,2752616,79,*,33.72665751,6,6,2.50E-18,2.01E-17
chr5,2755701,2755737,37,*,39.23530392,6,4,0.000134961,0.000170775
chr5,3023854,3023935,82,*,34.87122626,5,5,4.11E-11,1.21E-10
chr5,3033031,3033090,60,*,29.18451559,5,4,6.32E-12,2.04E-11
chr5,3180902,3180954,53,*,36.78686968,6,3,1.89E-17,1.30E-16
chr5,3188310,3188346,37,*,27.28642317,6,5,1.84E-20,2.26E-19
chr5,3191855,3191912,58,*,36.67517668,7,6,5.81E-09,1.28E-08
chr5,3270729,3270800,72,*,33.79776296,5,4,1.26E-14,5.77E-14
chr5,3519009,3519096,88,*,39.75444737,5,3,6.01E-11,1.72E-10
chr5,3536192,3536245,54,*,59.6938225,16,16,9.73E-18,7.02E-17
chr5,3537978,3538047,70,*,40.71440236,6,5,2.24E-21,3.55E-20
chr5,3594609,3594664,56,*,25.30477081,8,5,7.18E-05,9.41E-05
chr5,3600781,3601026,246,*,22.35099039,15,4,0.000378531,0.000451051
chr5,3603051,3603143,93,*,31.60809942,13,7,1.08E-06,1.80E-06
chr5,4199892,4199969,78,*,29.87379061,6,6,2.79E-19,2.65E-18
chr5,4207613,4207713,101,*,24.72724413,6,4,7.50E-06,1.11E-05
chr5,5887348,5887507,160,*,28.85502775,11,5,1.86E-12,6.43E-12
chr5,6348810,6348899,90,*,38.72170284,5,5,1.01E-22,6.07E-21
chr5,6350688,6350767,80,*,49.84877567,5,5,6.34E-12,2.05E-11
chr5,6410704,6410779,76,*,31.29823786,5,3,1.10E-11,3.45E-11
chr5,6509568,6509637,70,*,41.47496379,5,5,4.95E-13,1.83E-12
chr5,6846206,6846287,82,*,40.4198192,7,6,1.90E-20,2.32E-19
chr5,8870542,8870620,79,*,59.23011593,7,7,2.33E-22,8.54E-21
chr5,9119054,9119141,88,*,47.77774623,7,7,1.26E-21,2.15E-20
chr5,10108325,10108412,88,*,44.10503525,6,4,2.75E-20,3.23E-19
chr5,10973541,10973661,121,*,34.71716403,9,5,5.86E-12,1.90E-11
chr5,13579576,13579627,52,*,31.78002248,6,4,2.68E-10,7.07E-10
chr5,15928112,15928176,65,*,57.69760778,8,8,4.83E-22,1.15E-20
chr5,20305640,20305822,183,*,48.82969901,20,18,9.89E-14,3.98E-13
chr5,21802336,21802409,74,*,56.98154998,5,4,7.27E-13,2.64E-12
chr5,23951503,23951548,46,*,52.16343078,10,10,1.30E-11,4.05E-11
chr5,26326416,26326479,64,*,47.97903536,8,7,3.12E-09,7.15E-09
chr5,33936929,33937081,153,*,31.55732998,17,12,1.52E-07,2.82E-07
chr5,37952653,37952740,88,*,49.7355766,6,6,7.21E-19,6.35E-18
chr5,45225792,45225856,65,*,67.79490958,8,8,3.08E-21,4.68E-20
chr5,50685962,50686113,152,*,26.24055551,14,6,1.49E-05,2.14E-05
chr5,59711301,59711344,44,*,78.31048295,8,8,4.83E-22,1.15E-20
chr5,60922095,60922237,143,*,37.15325494,11,10,6.80E-07,1.16E-06
chr5,63257011,63257096,86,*,46.17775433,8,7,4.29E-10,1.10E-09
chr5,63864723,63864800,78,*,37.69322623,5,4,2.41E-11,7.24E-11
chr5,64398810,64398930,121,*,27.75053719,10,8,2.51E-06,3.97E-06
chr5,64399097,64399179,83,*,26.76449025,8,5,3.34E-15,1.66E-14
chr5,66462369,66462472,104,*,27.69865007,7,4,0.000389867,0.000463676
chr5,68710816,68711444,629,*,31.75133695,65,62,1.04E-06,1.72E-06
chr5,70746260,70746331,72,*,49.28539514,5,5,1.01E-22,6.07E-21
chr5,71756723,71756779,57,*,41.62567281,7,7,3.01E-09,6.91E-09
chr5,72922752,72922813,62,*,41.76929321,5,5,3.95E-14,1.69E-13
chr5,75576511,75576566,56,*,26.40106067,5,3,7.20E-06,1.07E-05
chr5,76115539,76115688,150,*,21.19935916,11,5,6.09E-06,9.15E-06
chr5,76476079,76476273,195,*,27.8567164,17,11,1.83E-09,4.30E-09
chr5,76476656,76476766,111,*,31.32254114,5,3,1.97E-06,3.16E-06
chr5,77806045,77806124,80,*,41.96176736,6,5,1.35E-10,3.70E-10
chr5,78985718,78985871,154,*,77.8750621,18,18,1.42E-18,1.19E-17
chr5,109220985,109221112,128,*,28.43405704,11,7,2.10E-05,2.95E-05
chr5,120272543,120272575,33,*,50.61956522,5,5,1.45E-22,6.34E-21
chr5,121187723,121187787,65,*,22.50924132,7,3,6.16E-05,8.15E-05
chr5,121188014,121188074,61,*,34.10450169,6,3,8.24E-15,3.87E-14
chr5,130330317,130330381,65,*,31.91741757,5,3,2.30E-05,3.22E-05
chr5,132083026,132083100,75,*,21.88787099,9,3,8.84E-08,1.70E-07
chr5,132149598,132149748,151,*,50.76898923,12,12,2.95E-17,1.97E-16
chr5,132149926,132150162,237,*,81.63887543,22,22,3.84E-17,2.51E-16
chr5,132150595,132150670,76,*,70.19922925,11,11,5.82E-21,8.22E-20
chr5,132569480,132569610,131,*,37.50153937,5,5,5.04E-14,2.12E-13
chr5,132947603,132947961,359,*,21.27235884,43,15,0.000203493,0.000251343
chr5,133240451,133240523,73,*,30.5512264,6,5,2.25E-15,1.15E-14
chr5,133449030,133449215,186,*,51.80969553,10,10,1.32E-17,9.33E-17
chr5,134370430,134370630,201,*,29.80766621,12,5,1.52E-09,3.61E-09
chr5,135382128,135382207,80,*,38.25592267,5,4,9.08E-07,1.53E-06
chr5,140410790,140410825,36,*,52.66174948,5,5,1.01E-22,6.07E-21
chr5,140530319,140530500,182,*,46.77885335,12,12,8.12E-19,7.12E-18
chr5,141046078,141046153,76,*,32.91556038,6,4,2.39E-05,3.33E-05
chr5,141082500,141082581,82,*,32.68135307,6,3,8.34E-16,4.52E-15
chr5,141082726,141082816,91,*,30.92285283,5,3,7.12E-15,3.38E-14
chr5,143421206,143421277,72,*,44.30080449,5,4,8.69E-20,9.06E-19
chr5,150885329,150885398,70,*,29.66649101,5,4,8.09E-14,3.31E-13
chr5,153990504,153990560,57,*,32.9994902,8,4,2.89E-13,1.10E-12
chr5,158523670,158523726,57,*,32.65035147,6,4,6.10E-06,9.17E-06
chr5,169533516,169533534,19,*,25.05413803,5,3,8.95E-05,0.000116048
chr5,170171204,170171278,75,*,22.04660213,7,3,6.90E-05,9.06E-05
chr5,170883624,170883790,167,*,27.30344586,11,6,1.83E-05,2.60E-05
chr5,172757004,172757075,72,*,39.9000844,8,8,1.59E-13,6.23E-13
chr5,172982383,172982463,81,*,37.82691577,9,8,8.47E-12,2.70E-11
chr5,175177667,175177738,72,*,27.1971456,5,3,1.79E-09,4.23E-09
chr5,175200323,175200399,77,*,25.59112641,8,5,0.000305729,0.000369056
chr5,176173371,176173421,51,*,25.28384554,8,5,3.73E-09,8.48E-09
chr5,176304762,176304819,58,*,35.38664748,5,4,8.28E-05,0.000107719
chr5,176829449,176829599,151,*,35.67863449,16,16,6.28E-17,3.98E-16
chr5,176830299,176830390,92,*,21.11078577,14,5,9.30E-07,1.56E-06
chr5,177783699,177783779,81,*,24.21076065,5,3,1.98E-05,2.80E-05
chr5,177853479,177853529,51,*,59.18728431,8,8,8.21E-13,2.97E-12
chr5,178323263,178323493,231,*,24.80017922,20,6,3.27E-05,4.48E-05
chr5,178368063,178368268,206,*,39.4867488,14,9,0.000246984,0.000301859
chr5,178487296,178487354,59,*,24.29662874,12,6,4.98E-12,1.63E-11
chr5,178487575,178487684,110,*,25.18447915,13,7,3.29E-09,7.52E-09
chr5,178548290,178548345,56,*,42.03978955,15,13,1.15E-11,3.61E-11
chr5,178618388,178618416,29,*,29.22272858,5,3,2.87E-05,3.96E-05
chr5,178986884,178986966,83,*,25.31493491,8,3,6.34E-10,1.58E-09
chr5,179104813,179104844,32,*,38.40967185,5,4,6.59E-19,5.82E-18
chr5,179106226,179106284,59,*,40.26615535,6,6,1.32E-22,6.07E-21
chr6,401451,401492,42,*,38.29423976,5,5,5.04E-08,9.99E-08
chr6,1283140,1283286,147,*,55.95118397,8,8,5.01E-22,1.15E-20
chr6,1383788,1383838,51,*,32.18325771,6,3,2.76E-08,5.63E-08
chr6,1393779,1393859,81,*,29.53753112,12,6,3.48E-12,1.16E-11
chr6,4482964,4483013,50,*,37.00352618,5,5,4.79E-12,1.57E-11
chr6,4725819,4725864,46,*,31.15326897,12,7,2.17E-05,3.04E-05
chr6,5995337,5995403,67,*,39.85033055,8,7,6.26E-19,5.55E-18
chr6,6534753,6534840,88,*,34.38912245,6,5,1.19E-15,6.31E-15
chr6,6546617,6546736,120,*,23.93142476,13,7,1.98E-07,3.62E-07
chr6,6606923,6606974,52,*,46.47089705,7,7,9.08E-20,9.41E-19
chr6,7051611,7051766,156,*,38.71536199,20,19,9.74E-05,0.000125755
chr6,7052717,7052746,30,*,28.67494824,6,5,2.44E-06,3.87E-06
chr6,7544336,7544391,56,*,34.12866645,6,6,2.05E-20,2.48E-19
chr6,7986749,7986827,79,*,57.07589172,8,8,1.79E-18,1.47E-17
chr6,8282731,8282862,132,*,40.41454442,15,15,1.28E-11,3.97E-11
chr6,9025612,9025694,83,*,41.44734828,7,6,2.99E-20,3.46E-19
chr6,10416520,10416580,61,*,59.18762998,5,5,1.01E-22,6.07E-21
chr6,10417529,10417612,84,*,48.89104395,6,6,1.57E-19,1.56E-18
chr6,10617529,10617573,45,*,75.0211262,8,8,5.20E-15,2.52E-14
chr6,12288712,12288758,47,*,47.77749287,6,6,1.83E-17,1.25E-16
chr6,14844822,14844844,23,*,24.15923759,5,3,9.03E-09,1.95E-08
chr6,16217143,16217173,31,*,53.75949367,5,5,1.77E-17,1.22E-16
chr6,16239704,16239847,144,*,35.4211975,5,4,7.59E-16,4.14E-15
chr6,21666389,21666474,86,*,36.05468718,5,4,1.64E-17,1.13E-16
chr6,23229469,23229538,70,*,66.28647163,6,6,1.32E-22,6.07E-21
chr6,24357753,24357823,71,*,25.10011197,7,4,2.03E-05,2.85E-05
chr6,27209503,27209655,153,*,29.85254575,6,4,5.50E-17,3.52E-16
chr6,30042624,30042708,85,*,53.24709197,9,9,2.31E-21,3.66E-20
chr6,30042947,30043006,60,*,26.3301775,11,7,1.18E-18,1.00E-17
chr6,30043208,30043340,133,*,22.93483006,17,8,7.12E-05,9.33E-05
chr6,31649061,31649126,66,*,28.18602052,9,7,4.95E-19,4.48E-18
chr6,31696227,31696299,73,*,80.04329095,7,7,2.33E-22,8.54E-21
chr6,33282912,33282998,87,*,48.61194065,8,8,1.96E-19,1.92E-18
chr6,34519877,34519934,58,*,42.66109046,5,4,4.43E-11,1.29E-10
chr6,34521688,34521720,33,*,27.2085336,7,4,7.05E-06,1.05E-05
chr6,35453933,35454171,239,*,62.87469016,18,18,4.34E-17,2.82E-16
chr6,35454327,35454394,68,*,65.83366651,6,6,1.32E-22,6.07E-21
chr6,35471344,35471404,61,*,24.00090181,6,4,0.000794812,0.000911067
chr6,35992207,35992250,44,*,47.81089506,8,8,1.91E-12,6.59E-12
chr6,35992363,35992410,48,*,69.25074421,12,12,1.34E-20,1.72E-19
chr6,36098069,36098155,87,*,41.14939431,14,13,1.17E-12,4.13E-12
chr6,36099137,36099253,117,*,39.60326267,7,6,1.01E-17,7.24E-17
chr6,36355654,36355765,112,*,21.20529043,11,4,5.40E-07,9.35E-07
chr6,40996090,40996150,61,*,31.7396455,6,6,4.63E-13,1.72E-12
chr6,41153788,41153859,72,*,37.57740139,5,4,2.37E-14,1.04E-13
chr6,41207432,41207501,70,*,24.27894066,7,3,1.14E-09,2.76E-09
chr6,41438239,41438339,101,*,32.50948866,22,17,5.30E-10,1.34E-09
chr6,42110241,42110586,346,*,30.67523457,22,18,6.75E-12,2.18E-11
chr6,42928522,42928562,41,*,46.37437329,8,8,1.63E-07,3.02E-07
chr6,42928728,42928936,209,*,49.53298566,17,16,1.68E-08,3.53E-08
chr6,43214519,43214581,63,*,34.29296808,6,5,4.34E-09,9.75E-09
chr6,43237519,43237580,62,*,33.62308486,8,8,5.62E-08,1.11E-07
chr6,50810886,50810946,61,*,63.23725475,7,7,2.33E-22,8.54E-21
chr6,50818100,50818261,162,*,60.07872869,18,18,3.20E-18,2.53E-17
chr6,51463202,51463273,72,*,52.82150675,7,6,1.52E-18,1.26E-17
chr6,66497888,66498004,117,*,56.13990869,10,10,2.67E-16,1.55E-15
chr6,66804746,66804809,64,*,46.96617044,8,7,4.10E-16,2.33E-15
chr6,71337631,71337743,113,*,25.27471182,6,4,1.94E-09,4.56E-09
chr6,72542367,72542402,36,*,73.02484472,5,5,3.21E-22,1.13E-20
chr6,72892266,72892339,74,*,25.32928837,13,5,3.36E-05,4.60E-05
chr6,74073389,74073425,37,*,35.59874433,5,4,9.62E-08,1.84E-07
chr6,76875501,76875571,71,*,67.87855638,6,6,1.32E-22,6.07E-21
chr6,77721079,77721153,75,*,30.59108615,6,4,7.33E-07,1.25E-06
chr6,78172275,78172338,64,*,24.43070305,10,6,3.24E-10,8.46E-10
chr6,79620329,79620475,147,*,49.77216962,21,21,8.74E-08,1.68E-07
chr6,81048113,81048168,56,*,35.36231359,5,5,2.17E-16,1.28E-15
chr6,87647498,87647562,65,*,25.93881299,10,5,1.86E-07,3.41E-07
chr6,95071837,95071896,60,*,43.36651966,7,7,6.24E-12,2.02E-11
chr6,99796973,99797039,67,*,49.43909123,5,5,2.65E-21,4.12E-20
chr6,107955799,107955853,55,*,32.41157161,10,8,3.33E-05,4.56E-05
chr6,110721485,110721547,63,*,42.60040872,5,4,8.85E-09,1.92E-08
chr6,114181059,114181105,47,*,41.89535045,9,9,5.28E-08,1.04E-07
chr6,116210352,116210385,34,*,71.02846004,5,5,1.23E-19,1.25E-18
chr6,122932272,122932343,72,*,26.32730361,7,5,7.15E-11,2.03E-10
chr6,134214091,134214148,58,*,42.66525693,12,11,9.81E-10,2.39E-09
chr6,137814319,137814524,206,*,25.29454927,20,8,0.000681116,0.000786223
chr6,139117231,139117378,148,*,64.55305047,10,10,1.98E-20,2.41E-19
chr6,140469519,140469564,46,*,31.50772807,7,5,6.11E-07,1.05E-06
chr6,143929404,143929459,56,*,53.50491024,7,6,5.34E-06,8.08E-06
chr6,146350559,146350589,31,*,51.74499147,6,6,2.30E-16,1.35E-15
chr6,146351066,146351140,75,*,49.43765482,5,5,3.29E-13,1.24E-12
chr6,149381527,149381605,79,*,30.66960861,5,3,1.00E-07,1.91E-07
chr6,149771895,149771965,71,*,75.17350558,13,13,3.04E-20,3.51E-19
chr6,149772250,149772656,407,*,54.33776302,45,45,1.37E-06,2.25E-06
chr6,152003018,152003073,56,*,41.20770369,6,6,1.32E-22,6.07E-21
chr6,153603790,153603826,37,*,80.52627856,5,5,1.01E-22,6.07E-21
chr6,159654570,159654659,90,*,33.75021306,9,8,7.74E-05,0.000101074
chr6,160679560,160679628,69,*,61.38405748,6,6,3.11E-21,4.73E-20
chr6,160783794,160783837,44,*,63.06300497,8,8,9.11E-21,1.22E-19
chr6,161860169,161860339,171,*,23.28998753,9,4,1.07E-10,2.98E-10
chr6,162222172,162222249,78,*,47.42843617,5,5,2.41E-10,6.39E-10
chr6,163321712,163321761,50,*,63.68903393,7,7,1.79E-15,9.23E-15
chr6,163570265,163570411,147,*,37.38596646,15,14,3.77E-08,7.58E-08
chr6,164011645,164011796,152,*,46.53050117,8,5,4.88E-14,2.06E-13
chr6,164256059,164256128,70,*,77.75033309,5,5,1.01E-22,6.07E-21
chr6,165415393,165415418,26,*,62.21638549,5,5,1.70E-22,7.29E-21
chr6,166140014,166140070,57,*,41.24224106,7,7,8.84E-08,1.70E-07
chr6,166218121,166218280,160,*,28.48404608,11,8,0.000743345,0.000854842
chr6,166218761,166218821,61,*,45.21276783,7,7,2.33E-22,8.54E-21
chr6,166232999,166233087,89,*,34.49951764,7,7,1.59E-09,3.78E-09
chr6,166666229,166666305,77,*,35.21979891,5,3,3.23E-12,1.09E-11
chr6,166667484,166667520,37,*,42.94675643,8,8,9.25E-13,3.32E-12
chr6,166721618,166722075,458,*,26.59389056,44,26,7.23E-05,9.47E-05
chr6,166825827,166825979,153,*,44.7283579,7,4,3.82E-05,5.18E-05
chr6,166910955,166911122,168,*,41.1448283,5,3,1.22E-07,2.29E-07
chr6,167042058,167042127,70,*,37.35966027,5,5,8.25E-12,2.63E-11
chr6,167614640,167614705,66,*,31.22568045,5,5,8.68E-07,1.46E-06
chr6,167764568,167764613,46,*,28.32829443,10,8,4.67E-10,1.19E-09
chr6,168079384,168079445,62,*,27.8194718,9,4,8.61E-13,3.11E-12
chr6,168390199,168390236,38,*,34.60275985,5,3,4.14E-06,6.36E-06
chr6,168391294,168391405,112,*,35.60707114,8,6,1.05E-08,2.25E-08
chr6,168480780,168480841,62,*,21.2293464,7,4,1.53E-10,4.17E-10
chr6,168842549,168842683,135,*,28.52945684,17,10,0.000106357,0.000136528
chr6,168897621,168897671,51,*,38.00777422,6,5,2.45E-10,6.49E-10
chr6,168918090,168918227,138,*,28.21354074,6,5,9.35E-05,0.000120933
chr6,168955803,168955866,64,*,41.58731343,7,7,3.29E-05,4.51E-05
chr6,169039312,169039381,70,*,47.07364475,5,4,4.15E-18,3.20E-17
chr6,169424575,169424633,59,*,28.61495498,15,9,1.41E-05,2.03E-05
chr6,169539507,169539585,79,*,55.84955407,7,6,3.16E-07,5.63E-07
chr6,169632340,169632390,51,*,31.60985316,12,9,3.42E-08,6.92E-08
chr6,169648718,169648803,86,*,29.27604845,6,4,3.37E-05,4.61E-05
chr6,169726153,169726300,148,*,39.84353816,7,7,8.99E-21,1.21E-19
chr6,169902699,169902796,98,*,31.30895904,13,12,1.42E-06,2.33E-06
chr7,149847,149876,30,*,24.45620213,7,4,1.03E-06,1.72E-06
chr7,322799,322851,53,*,32.21187066,5,3,1.41E-11,4.36E-11
chr7,402561,402641,81,*,27.07088484,6,4,2.57E-18,2.06E-17
chr7,409758,409827,70,*,25.69273053,8,4,1.54E-06,2.51E-06
chr7,419263,419332,70,*,25.29370344,7,3,6.59E-18,4.89E-17
chr7,419546,419802,257,*,33.16670256,18,13,6.45E-14,2.67E-13
chr7,462798,463004,207,*,35.72634646,10,7,5.59E-07,9.67E-07
chr7,502403,502599,197,*,31.37282922,10,5,9.77E-08,1.87E-07
chr7,503690,503755,66,*,20.31539757,6,3,0.000138304,0.000174753
chr7,592348,592466,119,*,28.84714088,6,3,9.12E-09,1.97E-08
chr7,595518,595661,144,*,31.75271594,8,5,2.47E-16,1.44E-15
chr7,599104,599312,209,*,26.48514262,15,7,8.33E-13,3.01E-12
chr7,609068,609132,65,*,29.94845602,6,3,1.02E-06,1.71E-06
chr7,609761,609821,61,*,24.79798033,6,3,1.01E-07,1.92E-07
chr7,610374,610464,91,*,29.2681358,5,3,2.75E-10,7.24E-10
chr7,613562,613616,55,*,33.26232048,10,5,1.17E-15,6.20E-15
chr7,631102,631133,32,*,49.45691884,6,6,2.24E-12,7.67E-12
chr7,640221,640312,92,*,38.20152822,5,3,8.15E-14,3.33E-13
chr7,807580,807639,60,*,39.9025978,8,8,4.11E-16,2.33E-15
chr7,985643,985800,158,*,36.7486525,8,5,1.34E-17,9.41E-17
chr7,998705,998759,55,*,27.28629925,6,3,5.98E-11,1.71E-10
chr7,1066987,1067214,228,*,44.62113521,34,27,3.99E-12,1.32E-11
chr7,1105673,1105917,245,*,26.92295831,18,7,1.25E-05,1.80E-05
chr7,1315704,1315769,66,*,23.31004906,9,4,1.23E-06,2.03E-06
chr7,1425197,1425230,34,*,34.28579139,5,4,1.19E-15,6.31E-15
chr7,1435058,1435221,164,*,29.74883778,16,9,1.48E-09,3.53E-09
chr7,1501178,1501306,129,*,47.05631607,12,12,1.57E-16,9.43E-16
chr7,1556497,1556555,59,*,40.53637279,6,6,1.32E-22,6.07E-21
chr7,1595476,1595521,46,*,40.91486978,6,6,1.71E-19,1.68E-18
chr7,1626061,1626200,140,*,21.11254054,11,5,1.97E-11,5.99E-11
chr7,1641684,1641910,227,*,30.34835613,14,7,2.20E-06,3.51E-06
chr7,1707350,1707648,299,*,20.07672816,32,11,2.36E-05,3.30E-05
chr7,1715244,1715466,223,*,40.77548647,16,15,1.08E-07,2.04E-07
chr7,1772902,1772978,77,*,36.58647058,6,6,2.73E-19,2.60E-18
chr7,1783391,1783572,182,*,37.0933639,10,9,1.83E-05,2.60E-05
chr7,1786387,1786434,48,*,29.84149529,8,4,9.00E-06,1.33E-05
chr7,2551496,2551616,121,*,32.75614171,10,7,9.76E-17,6.01E-16
chr7,2558417,2558549,133,*,27.67257812,16,9,9.24E-09,2.00E-08
chr7,2718902,2718933,32,*,39.29814179,7,7,3.60E-10,9.33E-10
chr7,2956909,2956977,69,*,62.36054767,5,5,1.01E-22,6.07E-21
chr7,2959178,2959241,64,*,26.3518066,6,3,9.06E-12,2.87E-11
chr7,2983551,2983633,83,*,43.58324932,6,4,7.91E-16,4.30E-15
chr7,4008916,4008987,72,*,79.77540087,6,6,1.32E-22,6.07E-21
chr7,4132218,4132368,151,*,56.44303616,6,6,1.30E-22,6.07E-21
chr7,4133255,4133303,49,*,53.46712061,10,10,1.67E-14,7.51E-14
chr7,4138990,4139113,124,*,37.09626986,5,5,1.02E-11,3.21E-11
chr7,4184312,4184432,121,*,32.36883787,8,6,5.68E-14,2.37E-13
chr7,4214967,4215088,122,*,37.28249456,8,6,2.52E-15,1.28E-14
chr7,4244340,4244434,95,*,34.61578317,6,5,1.50E-06,2.45E-06
chr7,4254472,4254529,58,*,36.98223786,6,5,3.06E-12,1.03E-11
chr7,4304923,4305062,140,*,28.08738458,18,9,4.12E-05,5.57E-05
chr7,4764969,4765194,226,*,27.70446273,13,6,6.25E-09,1.37E-08
chr7,4901425,4901458,34,*,39.63359727,5,5,1.05E-13,4.21E-13
chr7,4918766,4918809,44,*,33.24802808,6,4,4.12E-09,9.32E-09
chr7,5466965,5467233,269,*,21.32505478,30,13,0.000341199,0.000409323
chr7,5468144,5468222,79,*,36.31090738,6,5,1.15E-14,5.31E-14
chr7,5468790,5468875,86,*,31.5791448,6,6,1.32E-22,6.07E-21
chr7,5469473,5469559,87,*,24.78679852,8,4,1.18E-15,6.27E-15
chr7,5534713,5534766,54,*,23.9735746,6,3,1.10E-09,2.67E-09
chr7,5535407,5535475,69,*,72.90704577,5,5,1.01E-22,6.07E-21
chr7,5597645,5597860,216,*,36.97695659,11,9,2.45E-17,1.65E-16
chr7,5655094,5655218,125,*,25.78232215,6,4,1.12E-05,1.63E-05
chr7,6204772,6204889,118,*,24.84852862,5,3,1.37E-05,1.97E-05
chr7,6210620,6210700,81,*,72.84979098,5,5,1.01E-22,6.07E-21
chr7,6210849,6210918,70,*,29.86744127,6,5,2.20E-19,2.13E-18
chr7,8474198,8474295,98,*,27.17918585,20,10,9.32E-08,1.78E-07
chr7,8481809,8481860,52,*,32.85104995,5,5,1.78E-22,7.58E-21
chr7,12610373,12610447,75,*,24.93264946,14,6,3.94E-16,2.24E-15
chr7,16210472,16210520,49,*,73.90172819,5,5,1.01E-22,6.07E-21
chr7,19152015,19152066,52,*,35.3688304,7,7,8.67E-17,5.38E-16
chr7,21209163,21209339,177,*,39.48924002,8,8,1.72E-19,1.69E-18
chr7,22705273,22705320,48,*,45.84223045,9,9,5.39E-19,4.86E-18
chr7,23626038,23626063,26,*,55.54525616,6,6,8.92E-17,5.53E-16
chr7,25893923,25894010,88,*,28.99601736,5,3,0.000216569,0.000266729
chr7,25900353,25900444,92,*,29.53270141,7,5,9.20E-07,1.55E-06
chr7,28887425,28887569,145,*,38.72228832,8,7,2.80E-19,2.66E-18
chr7,28996516,28996687,172,*,29.42148098,27,18,1.27E-06,2.09E-06
chr7,28997860,28997964,105,*,58.37448543,11,11,7.95E-15,3.74E-14
chr7,28998095,28998196,102,*,36.38997048,20,20,7.79E-16,4.24E-15
chr7,29924128,29924166,39,*,68.19933295,8,8,7.60E-22,1.43E-20
chr7,35297972,35298019,48,*,37.61018803,8,7,5.61E-18,4.22E-17
chr7,37955651,37955700,50,*,32.607814,7,7,9.23E-07,1.55E-06
chr7,38089423,38089591,169,*,74.58550948,8,8,4.18E-22,1.15E-20
chr7,43288711,43288747,37,*,23.61183104,6,4,3.69E-07,6.54E-07
chr7,43484668,43484721,54,*,56.65800539,7,7,1.41E-17,9.89E-17
chr7,43797763,43797958,196,*,34.26608506,12,8,1.09E-16,6.69E-16
chr7,44163622,44163699,78,*,21.28327305,8,3,6.37E-11,1.82E-10
chr7,45431842,45431892,51,*,61.6973716,9,9,1.01E-19,1.03E-18
chr7,45438805,45438877,73,*,41.86131438,6,6,1.63E-17,1.13E-16
chr7,45702405,45702459,55,*,49.52674258,5,5,2.69E-21,4.16E-20
chr7,47576542,47576733,192,*,45.04892702,16,16,4.30E-18,3.31E-17
chr7,50198920,50198955,36,*,49.16366416,5,5,2.12E-14,9.41E-14
chr7,50607600,50607668,69,*,32.48019812,5,3,7.51E-11,2.12E-10
chr7,50850015,50850060,46,*,35.33860975,11,10,8.91E-09,1.93E-08
chr7,54213617,54213682,66,*,46.17393169,7,7,8.87E-18,6.45E-17
chr7,54725220,54725290,71,*,65.77379377,6,6,1.32E-22,6.07E-21
chr7,55516876,55516955,80,*,44.91144163,12,10,7.16E-12,2.30E-11
chr7,56242825,56242873,49,*,46.56854791,13,13,2.02E-16,1.20E-15
chr7,56515750,56515847,98,*,39.48997661,12,9,7.69E-06,1.14E-05
chr7,57324861,57324933,73,*,63.97465153,6,6,1.63E-20,2.03E-19
chr7,62514538,62514604,67,*,35.30203862,7,5,9.91E-18,7.14E-17
chr7,62528895,62528930,36,*,51.61156481,6,6,1.32E-22,6.07E-21
chr7,62573384,62573466,83,*,36.24111209,5,4,1.69E-10,4.58E-10
chr7,63642649,63642710,62,*,25.97901234,7,5,0.000191181,0.00023704
chr7,63643340,63643414,75,*,32.62404862,7,5,7.48E-16,4.08E-15
chr7,64333102,64333172,71,*,42.92212864,8,6,1.94E-20,2.36E-19
chr7,64349526,64349643,118,*,28.6120359,8,5,1.34E-06,2.20E-06
